,listing_id,available,price,adjusted_price,minimum_nights,maximum_nights,name,latitude,longitude,property_type,room_type,accomodates,bathrooms_text,bedrooms,beds,amenities,host_id,host_name,host_since,host_location,total_reviews,days_since_review,no_of_amenities,Elements,no_of_bath,bath_type,word_in_row,bath_type1,host_for,host_country
1478,49465982,1.0,67.0,67.0,10.0,1125.0,Cozy apartment near Antwerp city,51.17633,4.4289,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Backyard"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Outdoor furniture"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Electric stove"", ""Free street parking"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Microwave"", ""Le petit marseillais  body soap"", ""Game console: PS3"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Outdoor dining area"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Free parking on premises"", ""Sound system with aux"", ""TV"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Dishwasher"", ""Fire pit"", ""Hangers"", ""Clothing storage: closet"", ""Cleaning products""]",25028542,Sebastien,2014-12-20,"Antwerp, Flanders, Belgium",7.0,238.8571428571429,851,851,1.5,Shared,True,True,2689,Belgium
1479,49471069,1.0,30.0,30.0,7.0,1125.0,Nieuwbouw studio in Anwtwerpen (privé studio),51.2311,4.41777,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,"[""Elevator"", ""Paid street parking off premises"", ""Kitchen"", ""Shower gel"", ""Smoke alarm"", ""Host greets you"", ""The Spa Collection body soap"", ""Dishes and silverware"", ""Bed linens"", ""Dedicated workspace"", ""Central heating"", ""Essentials"", ""Long term stays allowed"", ""Waterfront"", ""Outdoor dining area"", ""The Spa Collection shampoo"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Hangers"", ""Lock on bedroom door"", ""Cleaning products""]",66039457,Carolien,2016-04-06,"Stekene, Flanders, Belgium",0.0,2739.1323529411766,445,445,1,Private,False,False,2216,Belgium
1480,49474594,1.0,55.0,55.0,13.0,100.0,Sunny apartment with view of the zoo and station,51.21663,4.42597,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Mosquito net"", ""Washer"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Bed linens"", ""Free parking on premises \u2013 1 space"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""TV"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Hangers"", ""Cleaning products""]",50587003,Vincent,2015-12-05,"Schoten, Flanders, Belgium",1.0,259.0,391,391,1,Private,False,False,2339,Belgium
1481,49474744,0.0,82.0,82.0,3.0,1125.0,Large Art Deco Apartment (120 sqm.),51.21815,4.4198,Entire condominium (condo),Entire home/apt,3,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Elevator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Stove"", ""Single level home"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Mosquito net"", ""Washer"", ""Laundromat nearby"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Paid parking garage off premises"", ""Dedicated workspace"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Dining table"", ""Bathtub"", ""First aid kit"", ""Wine glasses"", ""Breakfast"", ""Sound system with aux"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Coffee maker"", ""Clothing storage: closet and dresser"", ""Hangers"", ""Cleaning products""]",30458946,Marie-Gabrielle,2015-04-02,"Antwerp, Flanders, Belgium",5.0,283.6,654,654,1.5,Shared,True,True,2586,Belgium
1482,49539286,0.0,36.0,36.0,19.0,1125.0,Expat apartment in Antwerp with loads of parking,51.19434,4.41131,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Pour-over coffee"", ""Refrigerator"", ""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Nespresso machine"", ""Washer"", ""Conditioner"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Bed linens"", ""Sound system"", ""Body soap"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Cleaning products"", ""Dining table"", ""Wine glasses"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private entrance"", ""Dishwasher"", ""Dryer"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""Board games"", ""TV with standard cable"", ""Shower gel""]",220728505,Laurent,2018-10-15,"Antwerp, Flanders, Belgium",2.0,287.0,735,735,1,Private,False,False,1294,Belgium
1483,49604220,1.0,198.0,198.0,2.0,1125.0,APP for rent nearby central station/ ROOFTOP,51.22098,4.41813,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,"[""Refrigerator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Bed linens"", ""Freezer"", ""Iron"", ""Microwave"", ""Bose  sound system with Bluetooth and aux"", ""Essentials"", ""Hot water kettle"", ""Clothing storage: wardrobe, dresser, and closet"", ""Dining table"", ""Extra pillows and blankets"", ""Wine glasses"", ""TV"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Sanex  body soap""]",123541148,Anthony,2017-03-31,"Schilde, Flanders, Belgium",20.0,242.5,515,515,1.5,Shared,True,True,1857,Belgium
1484,49607608,0.0,69.0,69.0,15.0,1125.0,Luxe studio/loft in het centrum van Antwerpen,51.21693,4.39798,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,"[""Private entrance"", ""Long term stays allowed"", ""Smoke alarm"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Essentials""]",151417479,Gheselle,2017-09-20,"Knokke-Heist, Flanders, Belgium",0.0,2739.1323529411766,194,194,1,Private,False,False,1684,Belgium
1485,49608085,1.0,65.0,65.0,1.0,365.0,Panemarenko,51.22874,4.42431,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Hangers"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",31747141,Tom,2015-04-22,"Antwerp, Flanders, Belgium",14.0,299.92857142857144,214,214,1,Private,False,False,2566,Belgium
1486,49645458,0.0,99.66666666666669,99.66666666666669,2.0,1125.0,Sunny Top floor appartement Antwerp South,51.20776,4.39169,Entire condominium (condo),Entire home/apt,4,1.5 baths,2.0,2.0,"[""Elevator"", ""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Zanussi refrigerator"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Dove body soap"", ""Children\u2019s books and toys"", ""Washer"", ""Siemens oven"", ""Laundromat nearby"", ""Bed linens"", ""Freezer"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Outdoor dining area"", ""Cleaning products"", ""BBQ grill"", ""Dining table"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Wine glasses"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Ariston induction stove"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Board games""]",129838385,Cristina,2017-05-11,"Antwerp, Flanders, Belgium",0.0,2739.1323529411766,775,775,1.5,Shared,True,True,1816,Belgium
1488,49666839,0.0,80.0,80.0,10.0,365.0,near the central station,51.21478,4.42719,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Hangers"", ""Iron"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",376514841,Petro,2020-11-21,BE,0.0,2739.1323529411766,223,223,1,Private,False,False,526,BE
1489,49704441,0.0,74.66666666666667,74.66666666666667,1.0,1125.0,Cosy appartement + free parking + sunny terras,51.20219,4.40063,Entire condominium (condo),Entire home/apt,2,1 bath,1.0,1.0,"[""Elevator"", ""Private entrance"", ""Long term stays allowed"", ""Lockbox"", ""Kitchen"", ""Smoke alarm"", ""Outdoor furniture"", ""Patio or balcony"", ""Free parking on premises"", ""Cooking basics"", ""Hangers"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",400877659,Thomas,2021-05-10,BE,30.0,287.1666666666667,281,281,1,Private,False,False,356,BE
1490,49763395,0.0,55.0,55.0,1.0,1125.0,Cosy room in 200m² appartment with terrace,51.20748,4.41933,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,"[""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Breakfast"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",401340581,Lisa,2021-05-13,BE,0.0,2739.1323529411766,244,244,1,Shared,True,True,353,BE
1491,49764708,0.0,86.66666666666667,86.66666666666667,1.0,365.0,Lovely place in the historical center of Antwerp,51.22143,4.39756,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Hot water"", ""Bose Bluetooth sound system"", ""Long term stays allowed"", ""Kitchen"", ""Washer"", ""Bed linens"", ""Cooking basics"", ""Wifi"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",22327054,Fabian,2014-10-09,"Grimbergen, Flanders, Belgium",4.0,204.25,188,188,1,Private,False,False,2761,Belgium
1492,49813925,0.0,87.66666666666667,87.66666666666667,1.0,10.0,Gezellig appartement in Centrum Antwerpen,51.22032,4.42121,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Fire extinguisher"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Washer"", ""Coffee maker"", ""Hangers"", ""Iron"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",63336294,Mathias,2016-03-17,"Antwerp, Flanders, Belgium",20.0,220.3,198,198,1,Private,False,False,2236,Belgium
1493,49833357,0.0,63.333333333333336,63.333333333333336,1.0,1125.0,Lovely studio close to all the hotspots in town,51.20309,4.39077,Entire rental unit,Entire home/apt,3,1 bath,2.0,3.0,"[""Refrigerator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Clothing storage: closet and wardrobe"", ""Mini fridge"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Laundromat nearby"", ""Stainless steel oven"", ""Bed linens"", ""Body soap"", ""Dedicated workspace"", ""Stainless steel induction stove"", ""Microwave"", ""Central heating"", ""Essentials"", ""Long term stays allowed"", ""Dining table"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Wine glasses"", ""Hot water"", ""Bluetooth sound system"", ""Air conditioning"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Cleaning products""]",13684581,Dounya,2014-03-30,"Antwerp, Flanders, Belgium",32.0,211.3125,621,621,1,Private,False,False,2954,Belgium
1494,49847217,0.0,100.0,100.0,1.0,1125.0,Sleeping at the historical’Handelsbeurs’of Antwerp,51.21898,4.40447,Entire condominium (condo),Entire home/apt,2,1.5 baths,1.0,1.0,"[""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Nespresso machine"", ""Stainless steel oven"", ""Bed linens"", ""Freezer"", ""Bosch stainless steel induction stove"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Bosch refrigerator"", ""Dining table"", ""TV"", ""Heating"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers""]",23612854,Kristel,2014-11-11,"Antwerp, Flanders, Belgium",39.0,210.25641025641025,393,393,1.5,Shared,True,True,2728,Belgium
1495,49859956,0.0,60.0,60.0,3.0,1125.0,Charming and Spacious Art Deco Apartment,51.22525,4.41599,Entire condominium (condo),Entire home/apt,6,1.5 baths,2.0,2.0,"[""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Free parking on premises"", ""Cooking basics"", ""Hangers"", ""Breakfast"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",190237561,Cedric,2018-05-18,BE,0.0,2739.1323529411766,239,239,1.5,Shared,True,True,1444,BE
1496,49880080,0.0,70.0,70.0,1.0,1125.0,Cosy apartment in quiet neighbourhood,51.19865,4.44277,Entire condominium (condo),Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Clothing storage: closet, dresser, and wardrobe"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Dining table"", ""Bathtub"", ""First aid kit"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cleaning products""]",57428105,Thomas,2016-02-04,"Antwerp, Flanders, Belgium",4.0,215.0,422,422,1.5,Shared,True,True,2278,Belgium
1497,49895007,1.0,116.0,116.0,1.0,999.0,Luxury Suites Castel,51.21784,4.41645,Entire condominium (condo),Entire home/apt,4,1 bath,1.0,1.0,"[""Hot water kettle"", ""Induction stove"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Dining table"", ""Bathtub"", ""Conditioner"", ""Room-darkening shades"", ""Wine glasses"", ""Hangers"", ""Clothing storage: closet"", ""Microwave"", ""Cooking basics"", ""Central air conditioning"", ""Shower gel"", ""Essentials""]",396762228,Petra,2021-04-13,EE,14.0,276.6428571428572,326,326,1,Private,False,False,383,EE
1498,49895621,1.0,116.0,116.0,1.0,999.0,Luxury Suites Castel,51.21589,4.41709,Entire condominium (condo),Entire home/apt,4,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Cooking basics"", ""Essentials""]",396762228,Petra,2021-04-13,EE,0.0,2739.1323529411766,99,99,1,Private,False,False,383,EE
1499,49916750,1.0,116.0,116.0,1.0,999.0,Luxury Suites Castel,51.21555,4.41719,Entire condominium (condo),Entire home/apt,4,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Cooking basics"", ""Essentials""]",396762228,Petra,2021-04-13,EE,7.0,192.0,99,99,1,Private,False,False,383,EE
1500,49916918,1.0,116.0,116.0,1.0,999.0,Luxury Suites Castel,51.21772,4.41659,Entire condominium (condo),Entire home/apt,4,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Cooking basics"", ""Essentials""]",396762228,Petra,2021-04-13,EE,4.0,263.75,99,99,1,Private,False,False,383,EE
1501,49917672,1.0,116.0,116.0,1.0,999.0,Luxury Suites Castel,51.21635,4.41772,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Cooking basics"", ""Essentials""]",396762228,Petra,2021-04-13,EE,4.0,207.75,110,110,1,Private,False,False,383,EE
1502,49945590,0.0,55.0,55.0,2.0,365.0,Mooie studio naast de Zoo van Antwerpen,51.21686,4.42559,Entire condominium (condo),Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Host greets you"", ""Stove"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Freezer"", ""Clothing storage: dresser"", ""Central heating"", ""Essentials"", ""Long term stays allowed"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Wine glasses"", ""Hot water"", ""Private patio or balcony"", ""Fire extinguisher"", ""Cleaning products""]",402745878,Ines,2021-05-21,BE,18.0,237.83333333333331,399,399,1.5,Shared,True,True,345,BE
1503,50018516,0.0,450.0,450.0,1.0,1.0,Studio in hartje Antwerpen voor shoots & meetings,51.21968,4.40679,Entire loft,Entire home/apt,12,1 bath,2.0,1.0,"[""Hot water"", ""Elevator"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace: desk and table"", ""First aid kit"", ""Hangers"", ""Air conditioning"", ""Cooking basics"", ""Heating"", ""Cleaning products"", ""Essentials""]",15715986,Christine,2014-05-19,"Antwerp, Flanders, Belgium",0.0,2739.1323529411766,199,199,1,Private,False,False,2904,Belgium
1504,50019564,0.0,95.0,95.0,1.6666666666666667,1125.0,Peaceful studio with a city garden in the center,51.216209,4.399763,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,"[""Refrigerator"", ""Backyard"", ""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Host greets you"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Induction stove"", ""Toaster"", ""Washer"", ""Clothing storage"", ""Laundromat nearby"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Outdoor dining area"", ""Cleaning products"", ""Dining table"", ""Room-darkening shades"", ""Portable fans"", ""First aid kit"", ""Wine glasses"", ""TV"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Fire extinguisher"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Board games"", ""Shower gel""]",17668155,Justine & Michiel,2014-07-05,"Issy-les-Moulineaux, Île-de-France, France",35.0,241.28571428571428,722,722,1,Private,False,False,2857,France
1505,50020710,0.0,59.0,59.0,2.0,1125.0,Sfeervol appartement in de gezelligste buurt!,51.21824,4.43964,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Smoke alarm"", ""Patio or balcony"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Essentials""]",775551,Katelijne,2011-07-04,"Antwerp, Flanders, Belgium",13.0,223.6153846153846,113,113,1,Private,False,False,3954,Belgium
1506,50020894,0.0,75.0,75.0,3.0,1125.0,Gerenoveerd design herenhuis aan het Zuid,51.20709,4.405,Private room in townhouse,Private room,1,1.5 shared baths,1.0,1.0,"[""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Washer"", ""Outdoor furniture"", ""Patio or balcony"", ""First aid kit"", ""Hangers"", ""Lock on bedroom door"", ""Iron"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Essentials""]",149283621,Elene,2017-09-05,"Antwerp, Flanders, Belgium",4.0,265.75,229,229,1.5,Shared,True,True,1699,Belgium
1507,50932761,0.0,75.0,75.0,2.0,1125.0,Gerenoveerd design herenhuis op het Zuid,51.20549,4.40399,Private room in townhouse,Private room,1,1.5 shared baths,1.0,1.0,"[""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Clothing storage"", ""Bed linens"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""First aid kit"", ""Heating"", ""Patio or balcony"", ""Hangers"", ""Lock on bedroom door"", ""Shower gel""]",149283621,Elene,2017-09-05,"Antwerp, Flanders, Belgium",3.0,228.66666666666663,336,336,1.5,Shared,True,True,1699,Belgium
1508,51592927,0.0,94.0,94.0,5.0,365.0,Gerenoveerd design herenhuis met privé badkamer!,51.20573,4.4049,Private room in townhouse,Private room,1,2 baths,1.0,1.0,"[""Long term stays allowed"", ""Kitchen"", ""Outdoor dining area"", ""Smoke alarm"", ""Hair dryer"", ""Washer"", ""Outdoor furniture"", ""Patio or balcony"", ""First aid kit"", ""Hangers"", ""Lock on bedroom door"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Essentials""]",149283621,Elene,2017-09-05,"Antwerp, Flanders, Belgium",0.0,2739.1323529411766,275,275,2,Private,False,False,1699,Belgium
1509,50022335,0.0,70.0,70.0,1.0,4.0,Close to grotemarkt + free parking 7mins walking,51.22352,4.39931,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,"[""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Piano"", ""Cooking basics"", ""Wifi"", ""Hot tub"", ""Washer"", ""Free street parking"", ""Body soap"", ""Dedicated workspace"", ""Essentials"", ""Bikes"", ""Bathtub"", ""TV"", ""Heating"", ""Dryer"", ""Hangers"", ""Clothing storage: closet"", ""Shower gel""]",44500400,Echo,2015-09-18,Netherlands,1.0,308.0,279,279,1,Private,False,False,2417,Netherlands
